house_id,location,sqft,bedrooms,bathrooms,age_years,garage,has_pool,lot_size,renovated,sale_year,sale_month,school_rating,distance_to_city_km,price
740,West End,1764,3,2,41,3,0,12429,0,2024,5,2,9.1,339511
392,Lakeside,1942,2,2,41,1,1,4787,0,2024,6,8,12.2,410081
87,Downtown,1297,1,2.5,69,0,0,11726,0,2026,10,4,10.3,279360
1094,Green Valley,1749,6,2,34,1,0,9539,0,2023,10,5,5.4,278403
667,Green Valley,1161,4,2.5,56,2,0,7481,1,2026,2,8,1.3,226262
1093,West End,2374,3,2,53,2,0,5590,0,2024,6,7,2.5,352616
476,Old Town,1617,3,,25,0,1,,0,2026,10,4,21.7,211006
45,Lakeside,2581,4,2.5,58,3,0,9754,0,2023,1,10,6.1,557649
789,Lakeside,2506,2,1,45,1,0,6769,1,2024,5,7,0.5,511978
1003,Lakeside,1653,2,1,53,2,0,4163,1,2024,9,5,9.6,366082
25,Green Valley,400,5,2.5,54,2,0,8174,0,2026,8,2,0.9,128464
833,West End,2152,2,2.5,22,2,0,6170,0,2026,10,8,7.2,373293
592,West End,1941,2,1.5,43,1,1,6198,0,2024,10,4,3.9,313144
1190,Old Town,1167,4,1.5,58,1,0,4761,1,2025,9,5,2.6,205267
974,Green Valley,1920,3,1,22,2,0,2350,0,2024,4,3,15,269427
1057,West End,750,4,2.5,33,0,0,6110,0,2024,7,8,14.3,214088
110,Green Valley,2511,3,2,37,3,1,6853,0,2026,5,3,5.3,343181
223,Old Town,1394,4,2.5,40,2,0,7849,0,2022,7,6,40.5,192797
1053,North Ridge,1991,2,2,69,2,0,6444,0,2023,5,7,1.2,347413
723,Hillcrest,1422,3,1.5,30,,0,6742,0,2026,11,6,3.7,291732
56,Hillcrest,400,3,2,6,0,0,12010,0,2023,3,10,9,192874
1192,North Ridge,1722,3,1.5,52,1,0,2212,0,2026,12,7,0.5,315294
254,North Ridge,2432,5,2,25,1,0,9418,0,2024,4,1,1.9,454589
643,West End,897,4,3,48,2,0,,1,2024,1,7,17,203806
546,West End,1072,3,1,9,1,0,7883,1,2026,3,4,11.1,261661
478,Lakeside,2217,1,3,27,2,1,6987,1,2026,12,10,8.1,534352
950,Hillcrest,2089,2,2.5,38,1,0,5064,0,2025,6,8,0.5,343917
844,Lakeside,1168,3,1,44,2,0,6571,0,2022,6,10,4.7,251270
64,North Ridge,3276,3,2.5,41,2,0,5639,0,2026,12,4,18.6,543999
414,Green Valley,400,5,2,52,1,0,,1,2025,8,8,6.4,102847
385,Old Town,1924,3,2,17,3,0,3395,1,2025,3,4,0.6,284032
975,Green Valley,2802,3,2,0,1,0,11567,0,2026,12,9,3.3,449018
885,Hillcrest,2447,3,2,62,2,1,5338,0,2025,11,10,6.1,407220
452,West End,1357,4,3,70,2,0,9175,0,2023,5,7,1.6,266434
657,Green Valley,700,3,3,22,3,0,5502,0,2022,5,3,9.4,122573
370,Downtown,2521,4,2,40,,0,4633,1,2026,2,9,12.1,617153
690,Old Town,2937,3,1,72,2,0,6549,0,2025,3,6,0.8,344292
220,North Ridge,2459,6,3,21,1,0,6978,1,2025,5,7,0.5,530739
1138,Hillcrest,2656,4,3,33,1,0,6864,0,2024,8,7,4.1,464992
22,Old Town,1066,3,2,5,3,0,3947,0,2026,1,9,28.8,182852
761,Green Valley,1887,5,2,79,2,1,3822,1,2026,1,2,8.7,273687
870,North Ridge,1310,2,2,64,2,1,9219,1,2022,2,10,13,253817
421,North Ridge,968,3,3,75,2,0,2566,0,2024,3,5,0.5,222050
200,Green Valley,1763,2,1.5,41,3,1,5642,0,2022,12,10,3.9,278810
451,West End,1883,2,2,79,0,1,8212,0,2024,11,6,6.8,290597
1020,Old Town,400,3,1,63,1,0,6397,0,2024,12,9,15.1,96219
912,West End,2330,2,2,69,1,0,7257,0,2025,1,9,3.8,386303
697,North Ridge,1362,3,1.5,51,2,0,5874,0,2022,4,6,14.4,244565
812,North Ridge,2592,4,1.5,79,0,0,7640,1,2026,9,3,6.4,472913
1185,Downtown,2066,5,2,27,1,0,,1,2026,1,10,1.4,591068
911,North Ridge,2000,2,2,46,1,0,1000,0,2025,12,9,6.6,355030
1050,Old Town,1456,2,1,61,3,0,9181,0,2024,6,2,3,191724
506,North Ridge,2084,3,3.5,51,2,0,2735,0,2024,2,10,3.2,392265
406,Lakeside,810,4,2.5,14,0,0,6961,0,2024,1,8,4,250916
318,West End,1151,3,3,33,2,0,5478,0,2024,1,5,0.5,222425
184,Green Valley,885,2,1.5,66,2,0,3899,0,2025,5,2,3.1,89444
1127,North Ridge,1678,5,2,56,2,0,7990,0,2023,5,2,2.7,320679
610,North Ridge,2014,1,3,55,0,0,6577,1,2025,1,1,43.3,330065
627,North Ridge,1087,3,,63,2,0,,0,2026,4,4,7.7,233037
486,Old Town,2056,3,2,47,2,0,9090,0,2022,9,8,6.6,263273
279,Lakeside,1818,3,3,11,0,1,8041,0,2024,11,3,13.8,392759
631,Green Valley,1156,4,2.5,17,1,0,4992,1,2024,9,7,1.3,226012
21,Old Town,2343,3,3,17,3,0,8163,0,2026,10,,13.8,303962
171,Hillcrest,1565,3,2.5,53,0,0,6341,0,2024,11,1,12.3,236954
902,GREEN VALLEY  ,2497,4,2.5,79,2,0,7818,0,2025,9,8,0.5,321840
1040,Green Valley,1624,3,2.5,49,1,0,10785,0,2025,7,8,5.9,300730
177,Hillcrest,2012,3,2,78,2,0,5401,0,2026,11,4,4.8,329084
328,Downtown,3396,4,2,6,2,0,3394,0,2026,4,9,2.6,759198
707,Old Town,1828,2,2.5,14,2,1,4904,0,2026,5,6,6.2,311966
471,Downtown,1935,2,2,11,0,1,3046,0,2026,1,10,4.5,503099
1120,North Ridge,1106,3,3,12,1,0,8201,1,2022,3,2,25.3,265886
267,North Ridge,2342,3,2.5,78,0,1,8696,1,2024,5,4,0.9,443760
616,Lakeside,2427,2,3,73,1,0,3376,0,2023,4,8,12.6,442994
131,Lakeside,3002,2,2.5,68,1,0,1916,0,2026,11,7,0.6,604272
866,Lakeside,1995,3,2,59,1,0,5940,0,2024,12,5,1.5,391175
1164,Old Town,2011,3,,1,2,0,2212,1,2026,9,1,1.3,316774
1123,Old Town,1748,4,1.5,52,2,0,3304,0,2023,11,4,14.9,220742
490,HILLCREST  ,1452,3,3,45,0,0,8799,0,2026,1,4,14.7,297109
607,Downtown,1997,3,2.5,32,0,0,4531,1,2025,12,10,5.9,506813
417,Downtown,1136,3,1.5,41,2,0,6894,0,2026,12,7,14.7,292724
153,Lakeside,1577,1,2,3,1,0,,0,2023,7,6,4.1,348372
890,West End,1637,2,1.5,77,0,0,5541,0,2024,3,3,60,168688
850,Old Town,1225,2,2,18,1,1,3730,0,2025,1,8,6.5,215726
280,North Ridge,1819,5,2,69,1,0,7563,0,2025,10,9,20.4,357406
1035,Lakeside,1653,3,1.5,0,0,0,6097,0,2026,3,2,4.4,402119
270,West End,720,4,2,67,3,0,5270,0,2022,1,3,0.5,132221
97,Downtown,1871,5,3,76,1,0,8770,0,2026,5,,2.3,434054
211,Old Town,1927,1,2.5,23,1,1,1340,0,2026,3,3,1.9,257579
570,Green Valley,1672,2,2,1,1,0,9004,1,2026,8,10,17.4,291922
1170,Old Town,1632,2,1.5,32,1,0,6673,0,2023,4,1,4.5,169738
872,Green Valley,1359,5,2,29,3,1,1671,0,2024,3,3,2.3,212214
533,Hillcrest,2121,3,2.5,71,3,0,5876,0,2025,10,,1.4,344813
1167,Downtown,1498,4,2.5,36,1,0,5810,0,2023,1,4,5.9,371250
1100,Lakeside,2546,2,1,77,2,0,6724,0,2023,3,4,1.8,466453
713,Green Valley,1743,3,1.5,60,2,0,4435,0,2024,1,4,1.2,235932
78,North Ridge,1164,3,2,60,1,0,11019,0,2022,11,6,5.5,220145
264,Hillcrest,2197,6,1,43,2,0,6670,1,2026,10,2,8.9,417225
97,Downtown,1871,5,3,76,1,0,8770,0,2026,5,,2.3,434054
150,LAKESIDE  ,2509,2,2,70,3,0,9893,0,2024,1,,0.9,523060
470,North Ridge,1817,2,3,48,2,1,6659,0,2026,10,4,4.8,385584
565,West End,2048,4,,10,2,0,10731,0,2023,8,10,1,360919
462,West End,2077,3,1,66,2,0,9002,0,2025,2,1,0.6,315832
897,North Ridge,1837,3,3,56,2,0,8310,0,2022,11,8,7.9,346432
696,Lakeside,2611,3,1.5,73,2,0,,1,2023,12,6,1.5,531759
929,Green Valley,2605,4,2,72,0,1,6810,0,2025,2,7,11.1,392361
587,North Ridge,2198,3,2,25,0,0,2430,0,2022,3,2,14.3,376198
244,North Ridge,1738,6,2,36,3,0,9731,0,2022,7,2,15.2,368544
1112,Lakeside,1250,4,1,21,2,0,4454,0,2026,5,8,9.2,360668
752,Green Valley,2196,4,2,37,2,0,2782,0,2023,8,,25.5,306213
649,West End,2187,2,3,46,2,1,7077,0,2024,6,7,15.6,323295
596,Downtown,2037,6,1.5,16,2,0,8591,1,2026,1,6,23.2,513291
314,Lakeside,1301,2,3,34,,0,4089,0,2025,11,9,12.3,290991
934,Lakeside,3491,5,1,41,2,0,1771,1,2024,10,5,2.7,673869
156,Lakeside,1294,3,2,42,3,0,2378,0,2026,4,,4.3,363438
1151,Downtown,1645,4,3,49,1,1,4951,1,2025,6,5,32.3,393409
1000,Old Town,3005,4,1,48,,0,,0,2026,2,1,3.9,347734
1047,Downtown,1844,3,3,16,1,0,3782,0,2026,7,5,30.2,433093
26,North Ridge,1282,5,2,45,2,0,8163,0,2026,3,4,9.2,307962
197,Downtown,1874,4,1.5,8,2,0,6119,0,2023,5,7,5.4,445919
1089,West End,2010,4,2,2,2,0,6719,0,2024,5,,5.3,344211
16,Lakeside,1831,2,1,33,3,0,8778,0,2025,1,10,4.2,437533
884,Green Valley,2267,6,1,42,2,0,8240,1,2022,3,4,15.8,293149
622,Lakeside,2694,1,2,74,0,0,7378,1,2024,4,3,5.5,496533
1051,Green Valley,2316,3,2,40,2,0,6327,0,2025,3,7,7.1,300239
1068,Hillcrest,1561,4,2,66,1,0,3816,0,2024,5,4,3,277684
498,Downtown,1485,4,2,33,0,0,,0,2022,7,5,4.7,377935
793,Downtown,2704,4,3,61,2,0,10554,0,2025,2,7,5.9,658774
965,Old Town,1946,2,1,13,2,0,5966,0,2026,3,4,8.1,253973
516,Downtown,2823,3,1.5,58,1,0,7517,0,2023,4,1,10.3,526491
1096,Old Town,3876,3,1,39,1,0,2682,1,2025,5,9,1.5,460365
543,Green Valley,2547,3,1,37,2,0,2447,0,2022,10,10,0.9,342324
457,Old Town,1506,4,1,70,3,0,7025,1,2025,2,4,1.4,194392
634,Hillcrest,940,4,1.5,34,0,1,5113,0,2024,8,10,2.2,255486
432,Hillcrest,2029,4,2.5,45,2,0,4084,0,2023,2,1,2.5,327875
628,West End,864,5,3.5,70,2,0,5745,0,2024,10,2,2.1,170336
729,West End,1952,4,2.5,11,1,0,4615,0,2023,9,4,11.9,322818
210,Old Town,1294,1,3,53,1,0,8384,1,2025,4,,20.8,192935
317,North Ridge,2808,4,2,28,1,0,7436,0,2024,4,10,4.9,568209
514,Old Town,2221,4,2,47,1,0,6471,1,2026,3,6,10.5,322206
830,Lakeside,1654,6,2.5,57,3,1,10522,0,2024,4,,8.3,442681
320,Hillcrest,1661,6,1,40,2,0,5242,1,2022,9,4,4.6,298920
1032,Downtown,1668,3,1.5,54,2,0,12565,0,2024,3,6,15.8,403312
142,North Ridge,1445,1,2,8,1,0,3919,0,2025,1,8,18,285420
1111,Lakeside,2115,4,1.5,42,1,0,3264,0,2025,6,9,0.5,470175
754,North Ridge,1594,3,1,4,1,0,3054,0,2024,8,8,14.7,331756
1002,West End,2178,4,2,71,1,0,6309,0,2024,10,6,17.2,323039
581,Downtown,2449,6,2,49,1,0,4340,0,2023,2,6,0.5,537869
563,Lakeside,1591,2,3.5,7,1,0,1949,1,2025,12,1,2.3,394898
399,Hillcrest,1510,1,2,3,0,0,7078,1,2025,2,9,9.2,294624
669,Lakeside,2158,3,,25,,0,,0,2022,1,4,17.2,426219
253,Lakeside,2211,6,2,39,0,0,6007,0,2026,6,4,22.9,461622
908,Lakeside,1083,5,1.5,4,2,0,6513,0,2024,1,9,1.2,363925
469,Hillcrest,1656,3,1.5,29,2,0,10031,0,2024,12,4,0.5,307231
915,Hillcrest,1691,2,2.5,64,1,0,8468,0,2023,11,8,34.5,235463
358,North Ridge,1945,3,1.5,70,1,0,11202,0,2024,6,9,0.5,395192
509,Downtown,2199,4,2.5,47,1,0,6699,0,2023,10,1,8,442846
750,Hillcrest,2603,5,3,42,2,0,4412,1,2026,2,10,3.8,470898
130,North Ridge,2253,3,2,68,2,0,5188,0,2023,11,7,11.3,392889
145,North Ridge,1337,4,2,33,2,0,6612,0,2025,7,1,2.1,302738
961,North Ridge,2270,4,1.5,72,2,0,8692,1,2022,5,10,4.6,404192
848,Downtown,1193,6,2.5,35,,0,7837,1,2026,1,7,14.1,395969
716,Downtown,2865,2,,39,2,0,4882,1,2024,3,,6.2,572323
906,Old Town,522,2,3,24,,0,5903,0,2026,11,5,0.6,112099
1097,Lakeside,1994,2,2,76,1,0,10958,0,2025,9,5,1.8,384772
236,Lakeside,3511,4,2,55,0,0,8009,0,2023,7,6,17.6,697296
1062,West End,2547,4,3,49,2,0,4640,0,2024,5,3,8.8,389084
